Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.28,0.2013767369803836,-0.325406522726351,-9.546640066449939,0.14989237434488029,0.11258070172083906,0.204871818303788
0.29,0.1616801477397552,-0.46724854822870593,-9.568665690999913,0.13666206169693162,0.05540576266251435,0.02338374289264364
0.3,0.15114110992700142,-0.42261604159333716,-9.679515065124834,0.16793752019173508,0.06996688640867618,-0.16562226883209738
0.31,0.2935862366113021,-0.4306284675847995,-9.59773321744812,-0.05152204450684267,0.10955464195176737,0.08179649146310411
0.32,0.15355503977171736,-0.4001385553275147,-9.6199294541153,0.1378772464306896,0.2401734060612004,-0.29029060033844056
0.33,0.12571655279126293,-0.36045499926116237,-9.60650661203823,0.05795270970358208,0.07104508482858742,0.05548758697967751
0.34,0.15369283908798426,-0.5444621110331358,-9.620799557894724,0.3070711076874245,0.08978280077554252,0.06053163757185474
0.35000000000000003,0.2785197148265991,-0.47029243055917075,-9.605365801798618,0.007386625018355436,-0.06945137056652406,-0.10269423438234684
0.36,0.21205829658268138,-0.4764926345802562,-9.472673387436714,0.15637206286935157,0.19512101557862657,-0.022783717593062275
0.37,0.2158351121489094,-0.45367405284493517,-9.610631746652128,0.1196256874526201,-0.046045613423202264,-0.2083332048548531
0.38,0.1433506244982897,-0.5579211387792067,-9.574247831937845,0.002124660005783152,0.13240843450981438,-0.0958666601630134
0.39,0.20212330448819107,-0.5744651476484031,-9.580185448384455,-0.14382172398954726,0.1493588526747187,-0.09990727154662862
0.4,0.2248809395545106,-0.5401082027686841,-9.609339638168573,0.12853533016962454,-0.06348962453189083,-0.012316645507230925
0.41000000000000003,0.25517830087610555,-0.593564115323957,-9.523183005157621,0.08365304020111461,0.13352856679328656,0.08179912654498556
0.42,0.30303778702066936,-0.6440441840987761,-9.588426241844841,0.0617083283787117,0.12873171593052532,-0.008742452873145304
0.43,0.13453895891739648,-0.5667088365153199,-9.602086661051727,0.12244642809085757,0.03809604731854687,-0.0859717454842881
0.44,0.2438279366218244,-0.6303284313847615,-9.57012082570864,0.09659229048879452,0.056415838050010755,-0.15368122765782985
0.45,0.15130566587165686,-0.667402611010917,-9.649022324594279,0.07083791914855968,-0.00012127504726833216,-0.06737862196871183
0.46,0.2232636131232978,-0.6992135045361063,-9.644610408343363,-0.09631169810276391,0.1586186395609987,0.13266110841425585
0.47000000000000003,0.1840997957859223,-0.8362837453384935,-9.65077728768803,0.19771227458203156,0.043136101367817925,-0.1707764474861828
0.48,0.17734729797744897,-0.7114268937203208,-9.514136426228562,0.0867371257030545,-0.018952108674673923,-0.08801671061047855
0.49,0.18690442425504322,-0.7306467169022712,-9.631111989822555,0.16513748189222277,0.0025281998195087474,0.007969090748667113
0.5,0.16996715256294398,-0.6954860870136472,-9.575994274284886,-0.05953575422296484,0.18841458841205894,-0.14379029358215664
0.51,0.10935594516692033,-0.7270447798081623,-9.522064652318644,-0.006839114760982978,0.1775637101507534,-0.24391963625530136
0.52,0.21536566992554468,-0.7415707455206486,-9.645111836309482,0.07243314107539714,0.12574801192939755,-0.1924440949908565
0.53,0.22876639496785459,-0.8018024626629632,-9.630590262666562,0.1566791057063014,0.13236732242753496,-0.07011281539222264
0.54,0.13600319963174468,-0.8302236835405097,-9.626644726698986,0.21280961860498948,0.05401129495219004,-0.15600707374314468
0.55,0.1449130315053004,-0.8289461562072877,-9.601572593525729,0.18940223098451653,-0.0054067557056432375,-0.11359624389843964
0.56,0.24550223014529865,-0.8557005640624435,-9.612221194285999,0.11524786237366573,0.07478392731902626,4.6592739019551965e-05
0.5700000000000001,0.2128194551551178,-0.8649012997438734,-9.651001877026204,0.10709889639297222,0.063635178455821,-0.21248932253462352
0.58,0.24051758965182662,-0.957703311553783,-9.669275383753414,0.1991002141027272,0.12292579440186775,-0.1630559598408646
0.59,0.3082745655718677,-0.9195988952625489,-9.601227878491802,0.09238226774729869,0.16054964125497076,-0.03522409749836117
0.6,0.20992264080939418,-0.9299509390399348,-9.61169958321824,0.17556857499011022,0.05015290013243713,-0.2361254126552104
0.61,0.2410651148778337,-0.9642211682477619,-9.671465418750458,0.1488452553661371,0.17776967249599368,-0.3425151035454468
0.62,0.2284135803361849,-1.0481976913245687,-9.585446151589842,0.09851589442594497,0.2740036872715732,-0.26867025372377273
0.63,0.17513007436929223,-0.9635478481008197,-9.634408551668859,0.1880670324173118,-0.07211490629820003,-0.35112593867755093
0.64,0.17054430045812283,-1.0617683201653747,-9.662423343299059,0.17553563626279162,0.007188131277360454,-0.21532223667651326
0.65,0.1546182174187512,-0.9586125550876903,-9.551017332259091,0.05467539125589038,0.23856124450254965,-0.37228219881963287
0.66,0.10814757657761491,-1.071903014323779,-9.626493441463673,0.12034416284333538,0.284522301237326,-0.2501483782483458
0.67,0.16534262324522236,-1.021902074965838,-9.60484093934269,0.03242904272369397,0.2575980182417107,-0.274934647606874
0.68,0.26167746821127785,-1.0312590995473394,-9.531542434670097,0.19914642806597074,-0.0003169146225097952,-0.2504995164162549
0.6900000000000001,0.25609321531336887,-1.2115290209376468,-9.559185540622344,0.05577855423072061,0.08920205668645695,-0.15882728932333892
0.7000000000000001,0.2473722567670674,-1.157211103896821,-9.675382588565572,0.15340954908372106,0.010366766967504909,-0.13173514283349394
0.71,0.2263657025122715,-1.0569145095744334,-9.625133790942924,-0.008490296554863636,0.25512494946189457,-0.19816565030480213
0.72,0.19071448605854047,-1.1563096506929744,-9.651230660507418,0.0060407372081492244,0.1434864116812251,-0.25752210626111505
0.73,0.28208853187518446,-1.2324293776569657,-9.571229845840241,-0.03437221899331422,0.1476284983326439,-0.2185110084579762
0.74,0.16755294112670857,-1.068784644230355,-9.630314708196373,0.031035467656626417,-0.00363319074879169,-0.12726165143575038
0.75,0.10989027353706968,-1.165053878330668,-9.563270962492073,0.2148109112909794,0.006176108576159051,-0.2935617290783853
0.76,0.2266669187863142,-1.1751031891391543,-9.614793979188104,0.1156296594186364,0.2179249175901368,-0.2188792128384421
0.77,0.23746057534020448,-1.1219035096596262,-9.546701997094358,-0.03218926897504221,0.2218233778780051,-0.20179783091043044
0.78,0.12901873089215754,-1.2488812329210264,-9.57808694211775,0.026306537862560916,0.09857939436337813,-0.46411098389617167
0.79,0.2080618891465079,-1.136368235292803,-9.65521377977435,0.034322773665866335,0.13533380495643205,-0.23400020410911634
0.8,0.10438908588164884,-1.131794780485589,-9.443467041344105,0.1431926830861082,0.29450328779058244,-0.3443163459451598
0.81,0.1624846627277587,-1.2238787223243772,-9.64625209441758,0.007245181707312309,0.11215239811190869,-0.5101845948826745
0.8200000000000001,0.18315901783984714,-1.2226434683114724,-9.669572644530644,0.10706057497015622,0.12085930769837483,-0.31981522895550374
0.8300000000000001,0.24961165994166976,-1.2675268463334193,-9.49872617015116,-0.03293821680424855,0.1017170685531073,-0.5622588861111374
0.84,0.18096920426536953,-1.3230514700032794,-9.592509585739817,-0.060046534596749274,0.15164537504047543,-0.3916670908025751
0.85,0.214241065667545,-1.2640105542294666,-9.625095067697885,-0.04312214271715681,0.0044937708006381055,-0.32406298012689205
0.86,0.19407739156834225,-1.352691822272786,-9.591894553290993,0.297766636311339,0.002148209101454149,-0.5801443196069029
0.87,0.14814538665887067,-1.318667165983355,-9.637127496890674,0.13064447044174657,-0.06534315843504257,-0.5575873029601518
0.88,0.14675811872440866,-1.3292253504841771,-9.596178766469254,0.03443547784706395,0.046417770955186566,-0.6018794822425672
0.89,0.11210399843798055,-1.36099848925133,-9.684527651766018,-0.12133199552768517,0.06235903110558391,-0.5623578688504027
0.9,0.15746157638579042,-1.4136790557748833,-9.61499637427863,-0.06090124195584551,0.008806900897587955,-0.5641581499564075
0.91,0.22211697164341856,-1.3878215017918092,-9.602164095552027,0.12025899531140061,0.34234825075521513,-0.5762288459765108
0.92,0.17725343934815926,-1.478811498058762,-9.66609363347689,0.02513683148996819,0.1831788856576889,-0.5574314975409339
0.93,0.225229851811758,-1.4231627679616778,-9.624660043813215,0.1058032436090198,0.046307855721848236,-0.3114446016901571
0.9400000000000001,0.2155408663387058,-1.4108725281488574,-9.583927647012658,0.07483369135273309,0.16848482546536364,-0.6943878021344859
0.9500000000000001,0.29814417685987316,-1.4454081353730537,-9.543867592439558,-0.015467961018939907,0.058923601980844606,-0.5395101631313485
0.96,0.29038298400382556,-1.4352365914685359,-9.617105165277588,0.14824790897625267,0.14883592884257524,-0.8449196258618664
0.97,0.15623431299376017,-1.4545115466323437,-9.596210842524991,0.14445881754655168,0.05855727412659929,-0.5600242361526415
0.98,0.2124190666161713,-1.3768201281340573,-9.659733650257067,0.035581640724544714,0.16490416890434745,-0.5975097920251681
0.99,0.25691904473971416,-1.5264377829406561,-9.702548745240907,-0.08281466154683156,0.23197929125016598,-0.756476184467869
1.0,0.2247817882187523,-1.4306850643784166,-9.630396406642607,0.2198429030652538,0.29343178368868184,-0.6173792557042782
1.01,0.22720072956050147,-1.5155139930136414,-9.699428140674147,0.027903800205644008,-0.021506245469694305,-0.9244949413181097
1.02,0.203314437818881,-1.507127275926154,-9.58687174618028,0.1581982641188032,0.027663822039348987,-0.6879847293498349
1.03,0.2818045460984067,-1.461664140631124,-9.56739455514537,0.15952708838346435,0.19223732113195985,-0.5566265468801798
1.04,0.24023153021427918,-1.5057350969354237,-9.64492634059602,0.022273776049941157,0.0463799299929735,-0.8695554489949698
1.05,0.14792192380239116,-1.5545662915030178,-9.661534295572148,0.033790723848862864,0.29398784793617605,-0.9002065970213965
1.06,0.1788335153538333,-1.5750773713345523,-9.685859602066241,-0.10421266645724045,0.07534441623632988,-0.6515777472354034
1.07,0.17517805051503485,-1.5884031592521173,-9.508776791163164,0.023318794401455678,0.11576260810802066,-0.8088997181781943
1.08,0.2372310254354577,-1.50110553417157,-9.621814880776796,0.10402376719138996,-0.07110894270888388,-0.7992628926919806
1.09,0.21104427445298338,-1.6301829891163286,-9.570310181859721,0.21372995852232185,0.1921714553635214,-0.8711329948655067
1.1,0.22559770265301077,-1.6235573245651571,-9.530855016830953,0.1503912299987195,0.3382031950662129,-0.709913355272209
1.11,0.2190828987491721,-1.6140703024049765,-9.635224976893458,0.15871813055979647,0.1763434195199816,-0.7900278473304968
1.12,0.09453201391634228,-1.59696586173178,-9.61079928140504,-0.029010690451540838,0.04331061852128766,-1.0136108066402458
1.1300000000000001,0.1882591150369797,-1.5667900395688132,-9.620794930913384,0.16074968080833846,0.2641263574040571,-1.0150450433835827
1.1400000000000001,0.18530418348443684,-1.6751570967962357,-9.648359303679591,0.15122979240439893,0.1431995586209437,-0.8169423676265087
1.1500000000000001,0.2197066156590955,-1.5979419730836235,-9.640412780834506,0.34618301053321043,0.15197667311958815,-1.1154896836929955
1.16,0.11106299319076965,-1.6946058295391877,-9.636864649162225,0.2553148242956124,0.12263944305108837,-1.1236792835885536
1.17,0.12775287229374296,-1.7193147211637945,-9.584909535101058,0.0592078227467468,0.21191787740782025,-0.9561841349673404
1.18,0.2374916349601206,-1.684969502438313,-9.637366677102023,0.14579172029246493,0.03114147035577347,-1.1319160833885775
1.19,0.2379045145638902,-1.713330903067565,-9.53255515358623,0.17686206825080666,-0.04148963031361605,-1.1599871229306777
1.2,0.2302559155982057,-1.6869999814605217,-9.508894075346822,-0.04916282605429942,-0.06510852840820125,-1.2062592554319627
1.21,0.18429301128819134,-1.577833727309418,-9.650615115191075,0.27250235605177203,0.1453657321977044,-1.1465536470300781
1.22,0.13524292638778956,-1.6984812523299708,-9.635501300171113,0.20482817786558483,0.09915550448210571,-1.1440823106582818
1.23,0.2629607794642988,-1.6344730969529133,-9.610083085643076,0.08837112841253451,-0.0014482278883273525,-1.1252264038704174
1.24,0.27874900965815735,-1.6366011257723336,-9.64126347465323,0.2298300992912531,-0.02416839449544035,-1.2266257248593857
1.25,0.24840130342206618,-1.7037775842950467,-9.60245189548318,0.20948827584094643,0.1719516044464559,-1.1682835241443923
1.26,0.21620586015582546,-1.7418027331238546,-9.660103645409338,0.08407483793095613,-0.0055906509188137915,-1.2590946098988531
1.27,0.20917447932756075,-1.678034015308172,-9.495450631273902,0.16369915174480054,0.100527802336197,-1.2499809294998836
1.28,0.23735959134137705,-1.7181990022289348,-9.635734852706674,0.03202218902909233,-0.001165639698124693,-1.3912926422615137
1.29,0.247516501896509,-1.681995371606287,-9.597702971847513,-0.03099755016711675,0.20463622543769233,-1.2882777518076682
1.3,0.188850817886692,-1.7271182959566718,-9.636347038868527,0.05637362773043027,-0.0921889110666502,-1.3860813269530932
1.31,0.14523290966455984,-1.7407558385048176,-9.585067943470168,0.10203544237194043,0.07482382154720911,-1.4126505159227405
1.32,0.2828383986406279,-1.6735051749124457,-9.501656061685681,0.1351182840643024,0.22688962802110357,-1.5251617564866438
1.33,0.21455406163955598,-1.756768171463228,-9.616309578846261,0.09195712052285658,0.29653823490481757,-1.3811594315143692
1.34,0.23080504250390751,-1.7395399405544159,-9.621924039159493,0.051818339454361095,0.1405353271757665,-1.397578730658505
1.35,0.1664624272057248,-1.7838218108182433,-9.652384735155875,0.19617823042811722,0.26257771314598427,-1.542707670862286
1.36,0.18945592489444385,-1.7585405588135283,-9.594006051597626,0.12083614431778998,0.07050791045846176,-1.542442711323651
1.37,0.10887362876883348,-1.8193452423024927,-9.559560385268112,0.2484889700141266,0.1278319088346958,-1.4871262131777572
1.3800000000000001,0.1578125222842794,-1.6911942088908336,-9.534526028448076,0.13309021439849475,0.16420867111077592,-1.568194731448029
1.3900000000000001,0.16258043876499992,-1.8287934784078723,-9.616293387900338,0.061961689998368374,0.10755918967239678,-1.7319218746298282
1.4000000000000001,0.2798314426100825,-1.8448273911296147,-9.575359979339709,0.10307330823607777,0.16639828874982657,-1.773184196293615
1.41,0.1562627440880045,-1.720505174573334,-9.654673355709324,0.11165361411894871,0.058998851722561294,-1.6091379623670568
1.42,0.18608624524882061,-1.72117896824541,-9.61617742688824,-0.06286825004797833,0.1978205987327793,-1.6617688161488662
1.43,0.2012711041180729,-1.866509074267318,-9.607145725962107,0.028140683006334224,0.1494073108291143,-1.6598827247137675
1.44,0.11410341608600927,-1.8569510765278603,-9.524677519603072,0.05256045340374276,0.13523962361652278,-1.8708490941755658
1.45,0.2808382913094421,-1.8407954840740846,-9.651979973336159,0.09525922036637402,0.10213275166593926,-1.929841887051456
1.46,0.1505782398582385,-1.7703888203337292,-9.569429809636505,0.2137386788842444,0.16987067032282777,-1.889559449911711
1.47,0.17484085286960468,-1.8051801064801356,-9.636852355571484,0.1678810275416815,0.25275075035906724,-1.8534435026700447
1.48,0.22345001693812686,-1.8375148158172745,-9.610506256948721,-0.014666695191264553,0.15421974834137342,-1.7663407740339934
1.49,0.1572613923712432,-1.8531771658067966,-9.607547458499837,0.21025639332601287,0.20313364991185895,-1.6671950228560715
1.5,0.22928849709355592,-1.8289670541738123,-9.568800100572572,0.17506107399971838,0.05434980675334135,-1.877725123331757
1.51,0.3258632940030536,-1.8369808836687291,-9.610013886516839,-0.013009355487752422,0.2379074155859136,-1.9474218700543395
1.52,0.21265283639791774,-1.7018403698299638,-9.72201825397919,0.07112536790942049,0.022194498136722807,-1.9084366754104876
1.53,0.2541142395880871,-1.7959121646882708,-9.658060560966273,0.012150087724130412,0.007739380554622061,-1.9592044044148373
1.54,0.23109771081693564,-1.7715937219943307,-9.597712488224452,0.09251105480792556,-0.05310654265028489,-1.7706813116059197
1.55,0.21580799218170166,-1.936242292660619,-9.608990354685881,0.15695130099690585,0.05967111753796961,-1.991943875749619
1.56,0.23086554506385396,-1.6850032054524275,-9.614057354496367,0.19210051169988285,0.1381139477964409,-1.9502836471263696
1.57,0.21247167647158666,-1.8261285912210645,-9.59849155615568,0.0007601871794832571,0.10583310610202659,-1.9229714077749152
1.58,0.2527377176669882,-1.7299828423910586,-9.528032656538878,0.012452314522278435,0.04576613456959116,-1.9055966977666579
1.59,0.14830870801729804,-1.7563877853301666,-9.521539769168045,0.15132026691828274,0.20620095463966767,-2.022115839269712
1.6,0.20309725828511843,-1.843436950325376,-9.60839885070822,0.20571172322595865,0.028000627058271083,-1.8198726055749408
1.61,0.21604534536169867,-1.793446051078442,-9.62760431370674,0.15159898878824032,0.14399523324291325,-2.093024885518693
1.62,0.20010302200800856,-1.8186915965823,-9.689055021122119,0.07215618693968029,0.148755830342174,-1.936725307038298
1.6300000000000001,0.21787269160330566,-1.7984227753286428,-9.582395692793224,0.15004245238483402,0.20257368384103616,-1.919142111518573
1.6400000000000001,0.16548635624412666,-1.7201527242342258,-9.580803593777505,0.09354585023607334,0.07887072556924903,-1.6815783110206024
1.6500000000000001,0.1527379990473941,-1.8330366510901712,-9.503579332282857,0.20522018291035077,0.1243783939014843,-1.9806403947287783
1.6600000000000001,0.14215545788116946,-1.717663955921031,-9.641780187275819,0.14808362861546984,0.230378295487236,-1.9031788070283167
1.67,0.25474357852680934,-1.8917832471370015,-9.570690633280627,0.1579821808834022,0.1853125146184796,-2.0422381858093877
1.68,0.2329309749734177,-1.7736304609674733,-9.599374021085787,0.12380501299189567,0.14079303080701455,-2.0089988443395135
1.69,0.2766633582338907,-1.8207819308613729,-9.68621046546525,0.09035826757216313,-0.030339565441054567,-1.8101304484691634
1.7,0.15347325840217682,-1.762861848322353,-9.622593515954122,0.1842381539325095,0.19350971979851586,-1.8416530921941003
1.71,0.1343640958771345,-1.7937280190519094,-9.58954993613298,0.1729555393406051,0.11336533979592714,-1.7870360503814573
1.72,0.1350403461553476,-1.7354403135637935,-9.563924734561263,0.015528854161052041,0.09447484008688391,-1.5249057617524477
1.73,0.12725402273612982,-1.8439609418416592,-9.508842917219402,-0.0031628602670151357,0.17647269172311994,-1.6744130662346266
1.74,0.19069724475029176,-1.8544990179948535,-9.559379160949915,-0.01083525508484559,0.1265062537380808,-1.729078049182683
1.75,0.1793898693808193,-1.6349857453292296,-9.564810925594145,0.16208263407616422,0.05312260521276134,-1.6294006684802433
1.76,0.19458068045894877,-1.75131535924444,-9.537180965485135,-0.0460705932425462,0.2046490310444906,-1.484149128654001
1.77,0.13466078832119513,-1.7612816485235134,-9.571450394852633,0.05917561386256132,0.0548094076653865,-1.650401360690416
1.78,0.28098094076567504,-1.6945853678163438,-9.634051347829296,0.063447283375101,0.21175032631539398,-1.670791111188912
1.79,0.18243491250478522,-1.7488401431280538,-9.72514471507581,0.08102354125451976,-0.04865098406545856,-1.6193111590970275
1.8,0.23268942248220564,-1.7092819101591532,-9.618087295547797,0.27480377144867796,0.058204655662977674,-1.621621005259008
1.81,0.2938637323442655,-1.814830789856441,-9.61873253880784,0.12610146270811484,0.11786016993498807,-1.2255747441746137
1.82,0.1945630157944288,-1.7570526976464103,-9.649122364812436,0.03436595050320576,0.2844369699431465,-1.3743710035703989
1.83,0.24641090169795407,-1.7419366503205616,-9.649028736491449,0.05618760972633419,0.08026931950893665,-1.4205449639133727
1.84,0.20475787678195564,-1.8273980007835486,-9.625860096611131,-0.021725690304673237,0.07655215571957849,-1.4502269797416187
1.85,0.1372213450254044,-1.7017793402883894,-9.638759356676434,0.1502852370756001,-0.15940194715152198,-1.3706028402000277
1.86,0.2563741657706062,-1.691079861931574,-9.499131372471227,-0.23551828147739248,0.1307587495807125,-1.4570855269543035
1.87,0.22120417829506556,-1.6707513741556084,-9.615754967877146,0.05286533742318417,0.06690545446697396,-1.3112310961609805
1.8800000000000001,0.211761600417258,-1.7273621532949874,-9.64263001822473,0.1491647415355609,0.1627872853245535,-1.2643012030339031
1.8900000000000001,0.20160806738468567,-1.680637668583587,-9.64126298660923,0.03752586537441596,0.15622563955262725,-1.3951555505435493
1.9000000000000001,0.16888146092986062,-1.6454637207262985,-9.655425170493922,0.06466887465545983,0.029141244346701442,-1.3939867898448015
1.9100000000000001,0.23824910495115253,-1.7765615919354267,-9.584773198818432,0.04595803216792419,0.10924254812914196,-1.0718886231549818
1.92,0.2621969752598536,-1.6341677864980426,-9.653399198028778,0.15135902860141534,0.1405468427027525,-1.1738273650468778
1.93,0.14524704101505329,-1.6885132922101023,-9.582107897493445,0.28611104279746,0.12436509653860053,-1.254376765784148
1.94,0.12651551994733737,-1.5804265457212592,-9.612216929369076,0.16737449084677952,0.2162657261618744,-0.9506372435714038
1.95,0.21247813362619847,-1.6329411235353504,-9.586823634625205,0.1657523009311911,0.025491314454207867,-1.3718878841087008
1.96,0.25305461192296586,-1.621619400242772,-9.70352911410062,0.2470016282464699,0.18218345687335494,-1.1974780040394177
1.97,0.1818040198643661,-1.6232728830168868,-9.602023703636613,0.10029998381149245,-0.03145612636028866,-1.0791243152727799
1.98,0.24952054644907337,-1.5862843045843702,-9.635665842970521,0.21424142198222174,-0.07092558708156427,-0.918887279765063
1.99,0.14022021322120276,-1.5463044613537427,-9.528750031858948,0.09020502109135103,0.16937986859926635,-1.2566450720081057
2.0,0.13072195272816167,-1.590337681983928,-9.687555971164262,0.2020630678968968,-0.013644070727396734,-1.0672096482931557
2.0100000000000002,0.2235379533280644,-1.6061336306589151,-9.577697789973444,0.07916161841542887,-0.016163999696665973,-0.8249770638001108
2.02,0.15982664034504412,-1.5541337068477603,-9.576008305455971,0.22328920477616562,0.2819708188701877,-1.1369360665978068
2.0300000000000002,0.18977608220133635,-1.5425042081484714,-9.587810036265378,-0.03348735168045652,0.2312341376463627,-0.9031514632835177
2.04,0.11356259780985091,-1.6119239739427462,-9.623556519666202,-0.013645091772212667,0.2136867133189101,-0.9121170245954134
2.05,0.2849345126672993,-1.6032182082614121,-9.553648853548511,0.0689721316156638,0.03438420830611197,-0.7729448972838034
2.06,0.12003360530278262,-1.5138658829058529,-9.632778504880743,0.11355978019009293,0.005535661922212817,-0.9242728729355189
2.07,0.24702653389273596,-1.5416878648550119,-9.639259828665026,-0.05466203171993331,0.24615535557324195,-0.8164906017632281
2.08,0.1853772951023857,-1.5842204693503403,-9.528833675615704,0.07333867733810076,0.032185476080362735,-0.9430986523179191
2.09,0.05270836268165621,-1.5772420547488935,-9.593803417479142,0.05998604032793464,0.22242684141371322,-0.8557376167325887
2.1,0.21111151233704942,-1.564444178747118,-9.556447483857633,-0.011969885495087013,0.20424789475433036,-0.8799373275477885
2.11,0.19523009506521682,-1.599814503775195,-9.628751581667826,-0.16818925715740365,0.16043851204086493,-0.5504034639338491
2.12,0.15663194755030374,-1.4859704061251329,-9.682302833007002,0.2311956056574287,0.25006411633505465,-0.7175220110566365
2.13,0.135687728574177,-1.497632788097665,-9.55618704781094,0.13389861439063627,0.020858274368894772,-0.5381543292464824
2.14,0.13049949662528926,-1.4714803272060353,-9.673343501469798,-0.0038412408778419477,0.20300283271986444,-0.7398262767893001
2.15,0.21723798895620075,-1.438782078870639,-9.631882414791514,0.035849346349797515,0.13037733912043892,-0.6545785914146786
2.16,0.24856968212518024,-1.5065134841934413,-9.609231400594215,0.2279693457688562,0.17081025797869714,-0.5473325631587675
2.17,0.21312729762104468,-1.4900785894764559,-9.6454137955215,0.07571659051770258,0.006414909628066734,-0.6197736114383472
2.18,0.16615483314257098,-1.448543925166839,-9.576777170063842,-0.027961873411171123,-0.014433416201652435,-0.47782688788293104
2.19,0.15615796184806358,-1.3361725319522497,-9.583448027205417,-0.03079172768651192,-0.02929284651427505,-0.39727981852982386
2.2,0.10080321068486545,-1.5157888924933907,-9.61413464611908,0.2248014815766433,0.004646049554860768,-0.668974833835089
2.21,0.19776868814535406,-1.41200405972442,-9.639828436332586,0.058129133376794165,0.2581561478717902,-0.5653520547092467
2.22,0.2153057429601548,-1.4205675973618994,-9.569700412948208,-0.15468100979816465,0.2376238725567922,-0.7604092401330982
2.23,0.22206921938071733,-1.4366887456525224,-9.537405427432272,0.12774805819870155,0.2706361888987258,-0.5704218963975314
2.24,0.2560042400583438,-1.3095777663771417,-9.667399335444644,0.021906778615670336,0.16084222141839363,-0.5789813938103942
2.25,0.15007889199900903,-1.2706049723334052,-9.617940472947168,0.06291961734263152,0.14107317815400217,-0.5638137008284082
2.2600000000000002,0.17381771437083393,-1.351235001551076,-9.568286595702844,0.3624277626759346,0.1632265036908727,-0.4372042215362777
2.27,0.23461554642265892,-1.2730772861709567,-9.705004610365798,0.11526293459938658,0.15875794014225086,-0.5285848041495456
2.2800000000000002,0.14248434235348997,-1.3280174316185787,-9.600029506833758,0.011545466956445288,0.0882635594458063,-0.5725384694788918
2.29,0.10509465900604803,-1.1817273425726325,-9.637976641714204,0.13275740115970902,-0.1550484289239216,-0.3745049855636927
